date,trend_tag,mention_count,post_count,avg_engagement_proxy,rolling_7d_mention_sum
2025-03-27,euphoria_glitter_liner,0,0,41.31,0
2025-03-28,euphoria_glitter_liner,0,0,42.57,0
2025-03-29,euphoria_glitter_liner,0,0,38.57,0
2025-03-30,euphoria_glitter_liner,0,0,34.77,0
2025-03-31,euphoria_glitter_liner,0,0,45.88,0
2025-04-01,euphoria_glitter_liner,0,0,36.91,0
2025-04-02,euphoria_glitter_liner,0,0,40.41,0
2025-04-03,euphoria_glitter_liner,0,0,45.62,0
2025-04-04,euphoria_glitter_liner,0,0,33.77,0
2025-04-05,euphoria_glitter_liner,0,0,34.94,0
2025-04-06,euphoria_glitter_liner,0,0,52.99,0
2025-04-07,euphoria_glitter_liner,0,0,35.37,0
2025-04-08,euphoria_glitter_liner,0,0,37.6,0
2025-04-09,euphoria_glitter_liner,0,0,48.34,0
2025-04-10,euphoria_glitter_liner,0,0,49.0,0
2025-04-11,euphoria_glitter_liner,0,0,39.46,0
2025-04-12,euphoria_glitter_liner,0,0,45.19,0
2025-04-13,euphoria_glitter_liner,0,0,33.17,0
2025-04-14,euphoria_glitter_liner,0,0,40.89,0
2025-04-15,euphoria_glitter_liner,0,0,44.35,0
2025-04-16,euphoria_glitter_liner,0,0,38.57,0
2025-04-17,euphoria_glitter_liner,0,0,42.17,0
2025-04-18,euphoria_glitter_liner,0,0,51.99,0
2025-04-19,euphoria_glitter_liner,0,0,44.37,0
2025-04-20,euphoria_glitter_liner,0,0,35.7,0
2025-04-21,euphoria_glitter_liner,0,0,41.73,0
2025-04-22,euphoria_glitter_liner,0,0,34.72,0
2025-04-23,euphoria_glitter_liner,0,0,47.94,0
2025-04-24,euphoria_glitter_liner,0,0,54.65,0
2025-04-25,euphoria_glitter_liner,0,0,37.68,0
2025-04-26,euphoria_glitter_liner,0,0,34.43,0
2025-04-27,euphoria_glitter_liner,0,0,38.32,0
2025-04-28,euphoria_glitter_liner,0,0,40.59,0
2025-04-29,euphoria_glitter_liner,0,0,44.24,0
2025-04-30,euphoria_glitter_liner,0,0,44.27,0
2025-05-01,euphoria_glitter_liner,0,0,58.53,0
2025-05-02,euphoria_glitter_liner,0,0,54.83,0
2025-05-03,euphoria_glitter_liner,0,0,51.38,0
2025-05-04,euphoria_glitter_liner,0,0,47.25,0
2025-05-05,euphoria_glitter_liner,0,0,30.82,0
2025-05-06,euphoria_glitter_liner,0,0,43.82,0
2025-05-07,euphoria_glitter_liner,0,0,50.17,0
2025-05-08,euphoria_glitter_liner,0,0,44.86,0
2025-05-09,euphoria_glitter_liner,0,0,49.05,0
2025-05-10,euphoria_glitter_liner,0,0,39.92,0
2025-05-11,euphoria_glitter_liner,0,0,28.02,0
2025-05-12,euphoria_glitter_liner,0,0,32.0,0
2025-05-13,euphoria_glitter_liner,0,0,46.22,0
2025-05-14,euphoria_glitter_liner,0,0,46.29,0
2025-05-15,euphoria_glitter_liner,0,0,41.53,0
2025-05-16,euphoria_glitter_liner,0,0,42.74,0
2025-05-17,euphoria_glitter_liner,0,0,35.62,0
2025-05-18,euphoria_glitter_liner,0,0,37.68,0
2025-05-19,euphoria_glitter_liner,0,0,56.66,0
2025-05-20,euphoria_glitter_liner,0,0,42.25,0
2025-05-21,euphoria_glitter_liner,0,0,37.05,0
2025-05-22,euphoria_glitter_liner,0,0,39.82,0
2025-05-23,euphoria_glitter_liner,0,0,39.15,0
2025-05-24,euphoria_glitter_liner,0,0,26.38,0
2025-05-25,euphoria_glitter_liner,0,0,42.03,0
2025-05-26,euphoria_glitter_liner,0,0,50.9,0
2025-05-27,euphoria_glitter_liner,0,0,43.12,0
2025-05-28,euphoria_glitter_liner,0,0,55.89,0
2025-05-29,euphoria_glitter_liner,0,0,41.64,0
2025-05-30,euphoria_glitter_liner,0,0,52.17,0
2025-05-31,euphoria_glitter_liner,0,0,38.43,0
2025-06-01,euphoria_glitter_liner,0,0,32.54,0
2025-06-02,euphoria_glitter_liner,0,0,38.9,0
2025-06-03,euphoria_glitter_liner,0,0,40.55,0
2025-06-04,euphoria_glitter_liner,0,0,46.6,0
2025-06-05,euphoria_glitter_liner,0,0,37.51,0
2025-06-06,euphoria_glitter_liner,0,0,41.81,0
2025-06-07,euphoria_glitter_liner,0,0,41.75,0
2025-06-08,euphoria_glitter_liner,0,0,33.21,0
2025-06-09,euphoria_glitter_liner,0,0,37.27,0
2025-06-10,euphoria_glitter_liner,0,0,50.51,0
2025-06-11,euphoria_glitter_liner,0,0,39.92,0
2025-06-12,euphoria_glitter_liner,0,0,48.69,0
2025-06-13,euphoria_glitter_liner,0,0,42.15,0
2025-06-14,euphoria_glitter_liner,0,0,36.52,0
2025-06-15,euphoria_glitter_liner,0,0,39.7,0
2025-06-16,euphoria_glitter_liner,0,0,28.77,0
2025-06-17,euphoria_glitter_liner,0,0,46.87,0
2025-06-18,euphoria_glitter_liner,0,0,43.62,0
2025-06-19,euphoria_glitter_liner,0,0,46.9,0
2025-06-20,euphoria_glitter_liner,0,0,39.39,0
2025-06-21,euphoria_glitter_liner,0,0,29.12,0
2025-06-22,euphoria_glitter_liner,0,0,41.83,0
2025-06-23,euphoria_glitter_liner,0,0,46.48,0
2025-06-24,euphoria_glitter_liner,0,0,36.53,0
2025-06-25,euphoria_glitter_liner,0,0,40.64,0
2025-06-26,euphoria_glitter_liner,0,0,40.49,0
2025-06-27,euphoria_glitter_liner,0,0,41.74,0
2025-06-28,euphoria_glitter_liner,0,0,45.46,0
2025-06-29,euphoria_glitter_liner,0,0,38.22,0
2025-06-30,euphoria_glitter_liner,0,0,38.74,0
2025-07-01,euphoria_glitter_liner,0,0,46.57,0
2025-07-02,euphoria_glitter_liner,0,0,53.42,0
2025-07-03,euphoria_glitter_liner,0,0,47.61,0
2025-07-04,euphoria_glitter_liner,0,0,55.23,0
2025-07-05,euphoria_glitter_liner,0,0,37.23,0
2025-07-06,euphoria_glitter_liner,0,0,41.22,0
2025-07-07,euphoria_glitter_liner,0,0,35.81,0
2025-07-08,euphoria_glitter_liner,0,0,42.94,0
2025-07-09,euphoria_glitter_liner,0,0,51.19,0
2025-07-10,euphoria_glitter_liner,0,0,50.82,0
2025-07-11,euphoria_glitter_liner,0,0,56.23,0
2025-07-12,euphoria_glitter_liner,0,0,40.8,0
2025-07-13,euphoria_glitter_liner,0,0,34.09,0
2025-07-14,euphoria_glitter_liner,0,0,39.34,0
2025-07-15,euphoria_glitter_liner,0,0,50.47,0
2025-07-16,euphoria_glitter_liner,0,0,46.48,0
2025-07-17,euphoria_glitter_liner,0,0,60.99,0
2025-07-18,euphoria_glitter_liner,0,0,42.23,0
2025-07-19,euphoria_glitter_liner,0,0,28.16,0
2025-07-20,euphoria_glitter_liner,0,0,48.55,0
2025-07-21,euphoria_glitter_liner,0,0,37.17,0
2025-07-22,euphoria_glitter_liner,0,0,41.48,0
2025-07-23,euphoria_glitter_liner,0,0,45.98,0
2025-07-24,euphoria_glitter_liner,0,0,47.02,0
2025-07-25,euphoria_glitter_liner,0,0,51.95,0
2025-07-26,euphoria_glitter_liner,0,0,44.57,0
2025-07-27,euphoria_glitter_liner,0,0,33.57,0
2025-07-28,euphoria_glitter_liner,0,0,47.77,0
2025-07-29,euphoria_glitter_liner,0,0,52.61,0
2025-07-30,euphoria_glitter_liner,0,0,44.14,0
2025-07-31,euphoria_glitter_liner,0,0,49.75,0
2025-08-01,euphoria_glitter_liner,0,0,55.83,0
2025-08-02,euphoria_glitter_liner,0,0,41.98,0
2025-08-03,euphoria_glitter_liner,0,0,43.01,0
2025-08-04,euphoria_glitter_liner,0,0,43.37,0
2025-08-05,euphoria_glitter_liner,0,0,38.99,0
2025-08-06,euphoria_glitter_liner,0,0,37.53,0
2025-08-07,euphoria_glitter_liner,0,0,49.99,0
2025-08-08,euphoria_glitter_liner,0,0,38.17,0
2025-08-09,euphoria_glitter_liner,0,0,44.41,0
2025-08-10,euphoria_glitter_liner,0,0,34.22,0
2025-08-11,euphoria_glitter_liner,0,0,50.51,0
2025-08-12,euphoria_glitter_liner,0,0,42.47,0
2025-08-13,euphoria_glitter_liner,0,0,52.81,0
2025-08-14,euphoria_glitter_liner,0,0,39.32,0
2025-08-15,euphoria_glitter_liner,0,0,40.9,0
2025-08-16,euphoria_glitter_liner,0,0,40.34,0
2025-08-17,euphoria_glitter_liner,0,0,27.11,0
2025-08-18,euphoria_glitter_liner,0,0,39.29,0
2025-08-19,euphoria_glitter_liner,0,0,41.04,0
2025-08-20,euphoria_glitter_liner,0,0,42.68,0
2025-08-21,euphoria_glitter_liner,0,0,50.37,0
2025-08-22,euphoria_glitter_liner,0,0,47.62,0
2025-08-23,euphoria_glitter_liner,0,0,27.11,0
2025-08-24,euphoria_glitter_liner,0,0,31.46,0
2025-08-25,euphoria_glitter_liner,0,0,25.92,0
2025-08-26,euphoria_glitter_liner,0,0,50.09,0
2025-08-27,euphoria_glitter_liner,0,0,41.67,0
2025-08-28,euphoria_glitter_liner,0,0,53.5,0
2025-08-29,euphoria_glitter_liner,0,0,35.73,0
2025-08-30,euphoria_glitter_liner,0,0,37.06,0
2025-08-31,euphoria_glitter_liner,0,0,42.88,0
2025-09-01,euphoria_glitter_liner,0,0,43.07,0
2025-09-02,euphoria_glitter_liner,0,0,40.27,0
2025-09-03,euphoria_glitter_liner,0,0,42.13,0
2025-09-04,euphoria_glitter_liner,0,0,45.43,0
2025-09-05,euphoria_glitter_liner,0,0,50.1,0
2025-09-06,euphoria_glitter_liner,0,0,29.22,0
2025-09-07,euphoria_glitter_liner,0,0,25.74,0
2025-09-08,euphoria_glitter_liner,0,0,50.82,0
2025-09-09,euphoria_glitter_liner,0,0,35.45,0
2025-09-10,euphoria_glitter_liner,0,0,51.52,0
2025-09-11,euphoria_glitter_liner,0,0,48.07,0
2025-09-12,euphoria_glitter_liner,0,0,49.86,0
2025-09-13,euphoria_glitter_liner,0,0,41.11,0
2025-09-14,euphoria_glitter_liner,0,0,33.69,0
2025-09-15,euphoria_glitter_liner,0,0,41.91,0
2025-09-16,euphoria_glitter_liner,0,0,47.04,0
2025-09-17,euphoria_glitter_liner,0,0,31.5,0
2025-09-18,euphoria_glitter_liner,0,0,38.1,0
2025-09-19,euphoria_glitter_liner,0,0,47.21,0
2025-09-20,euphoria_glitter_liner,0,0,46.87,0
2025-09-21,euphoria_glitter_liner,0,0,29.44,0
2025-09-22,euphoria_glitter_liner,0,0,38.26,0
2025-09-23,euphoria_glitter_liner,0,0,34.36,0
2025-09-24,euphoria_glitter_liner,0,0,47.04,0
2025-09-25,euphoria_glitter_liner,0,0,51.25,0
2025-09-26,euphoria_glitter_liner,0,0,38.62,0
2025-09-27,euphoria_glitter_liner,0,0,42.99,0
2025-09-28,euphoria_glitter_liner,0,0,39.17,0
2025-09-29,euphoria_glitter_liner,0,0,31.28,0
2025-09-30,euphoria_glitter_liner,0,0,37.61,0
2025-10-01,euphoria_glitter_liner,0,0,50.5,0
2025-10-02,euphoria_glitter_liner,0,0,56.21,0
2025-10-03,euphoria_glitter_liner,0,0,54.81,0
2025-10-04,euphoria_glitter_liner,0,0,43.1,0
2025-10-05,euphoria_glitter_liner,0,0,42.8,0
2025-10-06,euphoria_glitter_liner,0,0,39.09,0
2025-10-07,euphoria_glitter_liner,0,0,39.25,0
2025-10-08,euphoria_glitter_liner,0,0,31.65,0
2025-10-09,euphoria_glitter_liner,0,0,49.46,0
2025-10-10,euphoria_glitter_liner,0,0,47.87,0
2025-10-11,euphoria_glitter_liner,0,0,45.47,0
2025-10-12,euphoria_glitter_liner,0,0,41.87,0
2025-10-13,euphoria_glitter_liner,0,0,50.01,0
2025-10-14,euphoria_glitter_liner,0,0,42.56,0
2025-10-15,euphoria_glitter_liner,0,0,53.86,0
2025-10-16,euphoria_glitter_liner,0,0,48.95,0
2025-10-17,euphoria_glitter_liner,0,0,40.15,0
2025-10-18,euphoria_glitter_liner,0,0,40.32,0
2025-10-19,euphoria_glitter_liner,0,0,41.96,0
2025-10-20,euphoria_glitter_liner,0,0,30.99,0
2025-10-21,euphoria_glitter_liner,0,0,40.79,0
2025-10-22,euphoria_glitter_liner,0,0,49.74,0
2025-10-23,euphoria_glitter_liner,0,0,35.91,0
2025-10-24,euphoria_glitter_liner,0,0,53.18,0
2025-10-25,euphoria_glitter_liner,0,0,54.77,0
2025-10-26,euphoria_glitter_liner,0,0,28.87,0
2025-10-27,euphoria_glitter_liner,0,0,33.35,0
2025-10-28,euphoria_glitter_liner,0,0,34.11,0
2025-10-29,euphoria_glitter_liner,0,0,31.4,0
2025-10-30,euphoria_glitter_liner,0,0,49.25,0
2025-10-31,euphoria_glitter_liner,0,0,50.49,0
2025-11-01,euphoria_glitter_liner,0,0,27.88,0
2025-11-02,euphoria_glitter_liner,0,0,27.07,0
2025-11-03,euphoria_glitter_liner,0,0,35.7,0
2025-11-04,euphoria_glitter_liner,0,0,46.7,0
2025-11-05,euphoria_glitter_liner,0,0,38.91,0
2025-11-06,euphoria_glitter_liner,0,0,43.79,0
2025-11-07,euphoria_glitter_liner,0,0,39.64,0
2025-11-08,euphoria_glitter_liner,0,0,28.02,0
2025-11-09,euphoria_glitter_liner,0,0,24.74,0
2025-11-10,euphoria_glitter_liner,0,0,39.46,0
2025-11-11,euphoria_glitter_liner,0,0,61.78,0
2025-11-12,euphoria_glitter_liner,0,0,49.49,0
2025-11-13,euphoria_glitter_liner,0,0,43.32,0
2025-11-14,euphoria_glitter_liner,0,0,44.65,0
2025-11-15,euphoria_glitter_liner,0,0,34.17,0
2025-11-16,euphoria_glitter_liner,0,0,28.22,0
2025-11-17,euphoria_glitter_liner,0,0,33.46,0
2025-11-18,euphoria_glitter_liner,0,0,40.04,0
2025-11-19,euphoria_glitter_liner,0,0,40.03,0
2025-11-20,euphoria_glitter_liner,0,0,48.92,0
2025-11-21,euphoria_glitter_liner,0,0,45.35,0
2025-11-22,euphoria_glitter_liner,0,0,35.98,0
2025-11-23,euphoria_glitter_liner,0,0,48.72,0
2025-11-24,euphoria_glitter_liner,0,0,35.17,0
2025-11-25,euphoria_glitter_liner,0,0,47.93,0
2025-11-26,euphoria_glitter_liner,0,0,49.67,0
2025-11-27,euphoria_glitter_liner,0,0,46.05,0
2025-11-28,euphoria_glitter_liner,0,0,46.35,0
2025-11-29,euphoria_glitter_liner,0,0,41.09,0
2025-11-30,euphoria_glitter_liner,0,0,47.88,0
2025-12-01,euphoria_glitter_liner,0,0,28.16,0
2025-12-02,euphoria_glitter_liner,0,0,39.01,0
2025-12-03,euphoria_glitter_liner,0,0,43.35,0
2025-12-04,euphoria_glitter_liner,0,0,42.23,0
2025-12-05,euphoria_glitter_liner,0,0,54.87,0
2025-12-06,euphoria_glitter_liner,0,0,31.7,0
2025-12-07,euphoria_glitter_liner,0,0,31.78,0
2025-12-08,euphoria_glitter_liner,0,0,33.56,0
2025-12-09,euphoria_glitter_liner,0,0,54.07,0
2025-12-10,euphoria_glitter_liner,0,0,46.05,0
2025-12-11,euphoria_glitter_liner,0,0,53.61,0
2025-12-12,euphoria_glitter_liner,0,0,37.92,0
2025-12-13,euphoria_glitter_liner,0,0,34.47,0
2025-12-14,euphoria_glitter_liner,0,0,40.18,0
2025-12-15,euphoria_glitter_liner,0,0,21.22,0
2025-12-16,euphoria_glitter_liner,0,0,37.26,0
2025-12-17,euphoria_glitter_liner,0,0,46.75,0
2025-12-18,euphoria_glitter_liner,0,0,45.43,0
2025-12-19,euphoria_glitter_liner,0,0,34.11,0
2025-12-20,euphoria_glitter_liner,0,0,43.01,0
2025-12-21,euphoria_glitter_liner,0,0,30.04,0
2025-12-22,euphoria_glitter_liner,0,0,36.6,0
2025-12-23,euphoria_glitter_liner,0,0,36.68,0
2025-12-24,euphoria_glitter_liner,0,0,43.18,0
2025-12-25,euphoria_glitter_liner,0,0,46.89,0
2025-12-26,euphoria_glitter_liner,0,0,41.31,0
2025-12-27,euphoria_glitter_liner,0,0,46.34,0
2025-12-28,euphoria_glitter_liner,0,0,38.32,0
2025-12-29,euphoria_glitter_liner,0,0,32.94,0
2025-12-30,euphoria_glitter_liner,0,0,49.92,0
2025-12-31,euphoria_glitter_liner,0,0,45.99,0
2026-01-01,euphoria_glitter_liner,0,0,44.72,0
2026-01-02,euphoria_glitter_liner,0,0,41.37,0
2026-01-03,euphoria_glitter_liner,0,0,36.65,0
2026-01-04,euphoria_glitter_liner,0,0,45.49,0
2026-01-05,euphoria_glitter_liner,0,0,44.29,0
2026-01-06,euphoria_glitter_liner,0,0,50.13,0
2026-01-07,euphoria_glitter_liner,0,0,41.71,0
2026-01-08,euphoria_glitter_liner,0,0,47.6,0
2026-01-09,euphoria_glitter_liner,0,0,48.95,0
2026-01-10,euphoria_glitter_liner,0,0,42.77,0
2026-01-11,euphoria_glitter_liner,0,0,31.22,0
2026-01-12,euphoria_glitter_liner,0,0,44.85,0
2026-01-13,euphoria_glitter_liner,0,0,44.37,0
2026-01-14,euphoria_glitter_liner,0,0,48.68,0
2026-01-15,euphoria_glitter_liner,0,0,49.05,0
2026-01-16,euphoria_glitter_liner,0,0,51.62,0
2026-01-17,euphoria_glitter_liner,0,0,34.5,0
2026-01-18,euphoria_glitter_liner,0,0,34.59,0
2026-01-19,euphoria_glitter_liner,0,0,36.1,0
2026-01-20,euphoria_glitter_liner,0,0,44.92,0
2026-01-21,euphoria_glitter_liner,0,0,42.38,0
2026-01-22,euphoria_glitter_liner,0,0,43.66,0
2026-01-23,euphoria_glitter_liner,0,0,36.23,0
2026-01-24,euphoria_glitter_liner,0,0,39.71,0
2026-01-25,euphoria_glitter_liner,0,0,24.32,0
2026-01-26,euphoria_glitter_liner,0,0,34.85,0
2026-01-27,euphoria_glitter_liner,0,0,42.1,0
2026-01-28,euphoria_glitter_liner,0,0,46.77,0
2026-01-29,euphoria_glitter_liner,0,0,51.74,0
2026-01-30,euphoria_glitter_liner,0,0,48.26,0
2026-01-31,euphoria_glitter_liner,0,0,51.93,0
2026-02-01,euphoria_glitter_liner,0,0,41.09,0
2026-02-02,euphoria_glitter_liner,0,0,34.08,0
2026-02-03,euphoria_glitter_liner,0,0,25.92,0
2026-02-04,euphoria_glitter_liner,0,0,42.08,0
2026-02-05,euphoria_glitter_liner,0,0,50.57,0
2026-02-06,euphoria_glitter_liner,0,0,48.23,0
2026-02-07,euphoria_glitter_liner,0,0,39.56,0
2026-02-08,euphoria_glitter_liner,0,0,37.5,0
2026-02-09,euphoria_glitter_liner,0,0,38.09,0
2026-02-10,euphoria_glitter_liner,0,0,38.16,0
2026-02-11,euphoria_glitter_liner,0,0,38.7,0
2026-02-12,euphoria_glitter_liner,0,0,54.7,0
2026-02-13,euphoria_glitter_liner,0,0,26.23,0
2026-02-14,euphoria_glitter_liner,0,0,42.82,0
2026-02-15,euphoria_glitter_liner,0,0,39.04,0
2026-02-16,euphoria_glitter_liner,0,0,40.48,0
2026-02-17,euphoria_glitter_liner,0,0,42.3,0
2026-02-18,euphoria_glitter_liner,0,0,46.51,0
2026-02-19,euphoria_glitter_liner,0,0,42.63,0
2026-02-20,euphoria_glitter_liner,0,0,36.37,0
2026-02-21,euphoria_glitter_liner,0,0,45.46,0
2026-02-22,euphoria_glitter_liner,0,0,26.51,0
2026-02-23,euphoria_glitter_liner,0,0,29.55,0
2026-02-24,euphoria_glitter_liner,0,0,30.32,0
2026-02-25,euphoria_glitter_liner,0,0,45.6,0
2026-02-26,euphoria_glitter_liner,0,0,35.78,0
2026-02-27,euphoria_glitter_liner,0,0,49.4,0
2026-02-28,euphoria_glitter_liner,0,0,43.44,0
2026-03-01,euphoria_glitter_liner,0,0,34.96,0
2026-03-02,euphoria_glitter_liner,0,0,31.87,0
2026-03-03,euphoria_glitter_liner,0,0,39.93,0
2026-03-04,euphoria_glitter_liner,0,0,57.17,0
2026-03-05,euphoria_glitter_liner,0,0,48.63,0
2026-03-06,euphoria_glitter_liner,0,0,48.13,0
2026-03-07,euphoria_glitter_liner,0,0,27.14,0
2026-03-08,euphoria_glitter_liner,0,0,42.09,0
2026-03-09,euphoria_glitter_liner,0,0,26.41,0
2026-03-10,euphoria_glitter_liner,0,0,39.37,0
2026-03-11,euphoria_glitter_liner,0,0,48.12,0
2026-03-12,euphoria_glitter_liner,0,0,48.94,0
2026-03-13,euphoria_glitter_liner,0,0,43.85,0
2026-03-14,euphoria_glitter_liner,0,0,39.15,0
2026-03-15,euphoria_glitter_liner,0,0,50.33,0
2026-03-16,euphoria_glitter_liner,0,0,35.09,0
2026-03-17,euphoria_glitter_liner,0,0,39.48,0
2026-03-18,euphoria_glitter_liner,0,0,43.24,0
2026-03-19,euphoria_glitter_liner,0,0,59.58,0
2026-03-20,euphoria_glitter_liner,0,0,50.85,0
2026-03-21,euphoria_glitter_liner,0,0,32.29,0
2026-03-22,euphoria_glitter_liner,0,0,35.8,0
2026-03-23,euphoria_glitter_liner,0,0,34.39,0
2026-03-24,euphoria_glitter_liner,0,0,49.3,0
2026-03-25,euphoria_glitter_liner,0,0,50.98,0
2026-03-26,euphoria_glitter_liner,0,0,55.95,0
2026-03-27,euphoria_glitter_liner,0,0,52.51,0
2026-03-28,euphoria_glitter_liner,0,0,38.29,0
2026-03-29,euphoria_glitter_liner,0,0,47.9,0
2026-03-30,euphoria_glitter_liner,0,0,33.39,0
2026-03-31,euphoria_glitter_liner,0,0,41.77,0
2026-04-01,euphoria_glitter_liner,0,0,40.66,0
2026-04-02,euphoria_glitter_liner,0,0,42.4,0
2026-04-03,euphoria_glitter_liner,0,0,43.25,0
2026-04-04,euphoria_glitter_liner,0,0,42.51,0
2026-04-05,euphoria_glitter_liner,0,0,46.5,0
2026-04-06,euphoria_glitter_liner,0,0,44.72,0
2026-04-07,euphoria_glitter_liner,0,0,46.63,0
2026-04-08,euphoria_glitter_liner,0,0,49.26,0
2024-04-09,fox_eye_siren_eye,1,0,49.49,1
2024-04-10,fox_eye_siren_eye,2,0,46.69,3
2024-04-11,fox_eye_siren_eye,2,1,48.68,5
2024-04-12,fox_eye_siren_eye,2,2,40.9,7
2024-04-13,fox_eye_siren_eye,2,0,33.26,9
2024-04-14,fox_eye_siren_eye,0,0,41.09,9
2024-04-15,fox_eye_siren_eye,3,3,33.61,12
2024-04-16,fox_eye_siren_eye,3,0,51.68,14
2024-04-17,fox_eye_siren_eye,2,1,41.88,14
2024-04-18,fox_eye_siren_eye,2,1,40.34,14
2024-04-19,fox_eye_siren_eye,2,0,40.95,14
2024-04-20,fox_eye_siren_eye,2,0,36.27,14
2024-04-21,fox_eye_siren_eye,3,1,33.36,17
2024-04-22,fox_eye_siren_eye,2,1,49.54,16
2024-04-23,fox_eye_siren_eye,0,0,38.29,13
2024-04-24,fox_eye_siren_eye,1,0,48.67,12
2024-04-25,fox_eye_siren_eye,1,0,51.52,11
2024-04-26,fox_eye_siren_eye,2,1,46.8,11
2024-04-27,fox_eye_siren_eye,1,1,47.95,10
2024-04-28,fox_eye_siren_eye,2,1,33.29,9
2024-04-29,fox_eye_siren_eye,1,0,36.58,8
2024-04-30,fox_eye_siren_eye,2,1,50.38,10
2024-05-01,fox_eye_siren_eye,1,1,40.97,10
2024-05-02,fox_eye_siren_eye,2,0,53.86,11
2024-05-03,fox_eye_siren_eye,2,0,41.99,11
2024-05-04,fox_eye_siren_eye,0,0,46.7,10
2024-05-05,fox_eye_siren_eye,2,0,23.48,10
2024-05-06,fox_eye_siren_eye,2,1,47.09,11
2024-05-07,fox_eye_siren_eye,2,2,52.67,11
2024-05-08,fox_eye_siren_eye,2,2,45.0,12
2024-05-09,fox_eye_siren_eye,1,1,34.39,11
2024-05-10,fox_eye_siren_eye,2,1,40.19,11
2024-05-11,fox_eye_siren_eye,1,1,45.95,12
2024-05-12,fox_eye_siren_eye,0,0,31.33,10
2024-05-13,fox_eye_siren_eye,1,0,40.05,9
2024-05-14,fox_eye_siren_eye,1,1,37.88,8
2024-05-15,fox_eye_siren_eye,0,0,47.0,6
2024-05-16,fox_eye_siren_eye,2,0,51.81,7
2024-05-17,fox_eye_siren_eye,1,1,39.68,6
2024-05-18,fox_eye_siren_eye,2,0,55.16,7
2024-05-19,fox_eye_siren_eye,1,1,31.21,8
2024-05-20,fox_eye_siren_eye,0,0,38.0,7
2024-05-21,fox_eye_siren_eye,1,1,41.93,7
2024-05-22,fox_eye_siren_eye,0,0,55.24,7
2024-05-23,fox_eye_siren_eye,0,0,46.19,5
2024-05-24,fox_eye_siren_eye,0,0,40.75,4
2024-05-25,fox_eye_siren_eye,0,0,41.27,2
2024-05-26,fox_eye_siren_eye,1,0,33.89,2
2024-05-27,fox_eye_siren_eye,0,0,32.66,2
2024-05-28,fox_eye_siren_eye,0,0,45.68,1
2024-05-29,fox_eye_siren_eye,1,0,50.62,2
2024-05-30,fox_eye_siren_eye,1,0,41.47,3
2024-05-31,fox_eye_siren_eye,0,0,48.73,3
2024-06-01,fox_eye_siren_eye,0,0,38.71,3
2024-06-02,fox_eye_siren_eye,0,0,38.93,2
2024-06-03,fox_eye_siren_eye,0,0,43.23,2
2024-06-04,fox_eye_siren_eye,0,0,39.89,2
2024-06-05,fox_eye_siren_eye,0,0,46.48,1
2024-06-06,fox_eye_siren_eye,1,1,32.18,1
2024-06-07,fox_eye_siren_eye,1,0,40.59,2
2024-06-08,fox_eye_siren_eye,1,1,36.12,3
2024-06-09,fox_eye_siren_eye,1,1,44.95,4
2024-06-10,fox_eye_siren_eye,2,2,41.45,6
2024-06-11,fox_eye_siren_eye,1,0,37.88,7
2024-06-12,fox_eye_siren_eye,3,0,40.15,10
2024-06-13,fox_eye_siren_eye,1,1,39.38,10
2024-06-14,fox_eye_siren_eye,2,1,43.68,11
2024-06-15,fox_eye_siren_eye,2,0,34.18,12
2024-06-16,fox_eye_siren_eye,2,0,53.12,13
2024-06-17,fox_eye_siren_eye,1,1,38.47,12
2024-06-18,fox_eye_siren_eye,2,1,38.92,13
2024-06-19,fox_eye_siren_eye,2,1,48.25,12
2024-06-20,fox_eye_siren_eye,1,1,56.55,12
2024-06-21,fox_eye_siren_eye,1,0,43.74,11
2024-06-22,fox_eye_siren_eye,3,0,46.3,12
2024-06-23,fox_eye_siren_eye,2,1,29.76,12
2024-06-24,fox_eye_siren_eye,1,0,43.56,12
2024-06-25,fox_eye_siren_eye,2,1,39.47,12
2024-06-26,fox_eye_siren_eye,0,0,39.84,10
2024-06-27,fox_eye_siren_eye,3,1,57.5,12
2024-06-28,fox_eye_siren_eye,1,0,48.77,12
2024-06-29,fox_eye_siren_eye,2,0,37.34,11
2024-06-30,fox_eye_siren_eye,3,1,39.43,12
2024-07-01,fox_eye_siren_eye,3,3,41.83,14
2024-07-02,fox_eye_siren_eye,2,0,43.61,14
2024-07-03,fox_eye_siren_eye,2,0,44.81,16
2024-07-04,fox_eye_siren_eye,3,1,47.21,16
2024-07-05,fox_eye_siren_eye,3,0,48.0,18
2024-07-06,fox_eye_siren_eye,2,0,44.42,18
2024-07-07,fox_eye_siren_eye,3,1,38.44,18
2024-07-08,fox_eye_siren_eye,2,1,44.06,17
2024-07-09,fox_eye_siren_eye,3,0,39.97,18
2024-07-10,fox_eye_siren_eye,2,0,53.47,18
2024-07-11,fox_eye_siren_eye,4,1,51.49,19
2024-07-12,fox_eye_siren_eye,1,0,40.22,17
2024-07-13,fox_eye_siren_eye,3,2,42.86,18
2024-07-14,fox_eye_siren_eye,4,2,38.7,19
2024-07-15,fox_eye_siren_eye,3,1,39.87,20
2024-07-16,fox_eye_siren_eye,2,1,46.05,19
2024-07-17,fox_eye_siren_eye,1,0,48.92,18
2024-07-18,fox_eye_siren_eye,2,1,48.68,16
2024-07-19,fox_eye_siren_eye,3,0,40.5,18
2024-07-20,fox_eye_siren_eye,5,2,35.84,20
